"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Niles-Benton Harbor, MI",6.84603042133542e-07,0.000272284584924476,0.00976304848565323,0.000836546126329902,0.978924169693794,4.29349995331703e-10,0.00599662967815515,0.00179249320592988,0.000723462135591651,0.000401425605173217,0.00128925545205651
"Nogales, AZ",0.516568129306009,0.00135697931031091,0.0453236762288816,0.000898119150524447,1.29794480202093e-08,0.000355736425486413,0.219781049005755,0.00192108742541308,0.000136890438853389,0.213616701038506,4.16186908125189e-05
"Norfolk, NE",0.00384990901682592,0.108421666539476,0.170985290745388,0.000133703498089758,0.00250499472160829,0.000231704439527957,0.000119205537855598,0.713379952414581,0.000318609492422295,1.59750751392145e-08,5.49476191502038e-05
"North Platte, NE",0.570936526872135,9.69499258321789e-05,0.0446631714730562,1.04673161758318e-05,9.1643014692288e-10,2.88636997280168e-05,0.000306949611153486,0.383916976345994,9.20802475740523e-06,2.31998315092803e-07,3.0653816422693e-05
"North Port-Sarasota-Bradenton, FL",0.00176478920394803,0.000902371465575527,0.00166541421467683,0.0140462447597176,1.50856079035946e-05,0.000130725666285935,0.954265710694165,0.0201495338242929,7.11762533815513e-05,0.00612304045849856,0.00086590785155495
"North Vernon, IN",0.000171416129642879,0.744372573347171,0.0142032929404265,0.00113712710273625,0.196832623074871,0.000533346025931644,0.00253648734902162,0.0399295161061143,0.00027038538387456,2.70804330990581e-06,1.05244969012214e-05
"North Wilkesboro, NC",0.00613161366666026,0.746842022435042,0.00410374910463846,0.139324450379333,0.000327883892857633,0.00184327577255417,0.0779897221616903,0.0148556263869644,0.00761663239455738,0.000948994297171425,1.60295085312434e-05
"Norwalk, OH",2.99555058634628e-07,0.00174134248610517,0.00263113829091786,2.08086157856843e-06,0.99443263586247,2.6099684737519e-08,8.70457426611713e-05,0.00110086872995744,2.13023206831933e-06,5.26679638315241e-07,1.90545986010164e-06
"Norwich-New London, CT",3.52491733314343e-05,0.00141473393864179,0.00586173006905651,0.00111369528289233,0.0616506820132773,5.56285711165258e-05,0.902207402619507,0.0214506890929577,7.12680607233414e-06,0.00358199573716102,0.00262106669598571
"Oak Harbor, WA",0.00193503643654079,0.0028671005392293,0.00495137767613286,0.00167644825287888,7.04994488717614e-05,0.129608387074451,0.817382255793528,0.0385862187904445,3.0257494721704e-06,0.000432782531983419,0.00248686770646749
"Ocala, FL",0.00343232192077411,0.558001303439132,0.00257549015819988,0.353696592130883,0.000265921339132527,0.00233256145310502,0.0325208433699472,0.0303666713318175,0.0166882812771564,6.45271967195349e-05,5.54863831331514e-05
"Ocean City, NJ",0.000113684504512582,0.00187549478466096,0.00204624910858756,0.0052720210487867,0.00278063898968219,1.88275650187982e-05,0.962297393806764,0.007308218439633,4.09954210937184e-05,0.0177839369049712,0.000462539426288919
"Odessa, TX",0.988165928233475,4.44255622079716e-07,0.0116670535306708,7.03726643565967e-09,2.20550756661689e-14,9.37278321637634e-10,2.73504033178661e-06,0.000151299790560282,4.52632557058729e-07,1.20743982089687e-05,4.14400730651562e-09
"Ogden-Clearfield, UT",0.126026152313354,0.0060999387379895,0.0300178638798603,6.6324099757776e-05,4.11417413963227e-06,0.053876780854826,0.660459863752451,0.120010964351806,5.8486407671746e-07,0.00339613246494183,4.12805067969601e-05
"Ogdensburg-Massena, NY",0.000272955363255969,0.511523169213343,0.00799314311052393,0.202019235366014,0.0557748018055414,0.0116410793853371,0.190464895776684,0.0146419324348976,0.0041589635597039,0.000439802021813994,0.00107002196288528
"Oil City, PA",0.00171045438054862,0.920729590232032,0.00703505898778882,0.0022749773957701,0.00534632130008792,0.014061281633474,0.0205478287778336,0.0281341825673553,0.000111555678584474,4.40166218133716e-05,4.73242471134433e-06
"Okeechobee, FL",0.0075661883067659,0.898189690219082,0.042614307582954,0.00508870927821562,0.000246940123679652,5.43141065387634e-06,0.000698943896207983,0.00141501009716076,0.043813799394961,0.000360463746890696,5.15943428219608e-07
"Oklahoma City, OK",0.194414366780707,0.00182141872232162,0.0147067355540099,0.0214282246753013,2.93029912154952e-07,8.66091441245682e-05,0.577767305502381,0.181325581507461,0.000683587223378094,0.00718051986745958,0.00058535799294381
"Olean, NY",0.00134944057197581,0.892751911266925,0.0297289961793138,0.00108617354725275,0.00429526995837297,0.0603156218774953,0.00341893483293502,0.00680584406967064,0.000220835059075173,9.67146996079843e-06,1.73011670231432e-05
"Olympia-Tumwater, WA",0.0137927515201683,0.00051354779603733,0.00928646289727295,0.00012969096061417,1.21133657744536e-07,0.897861313548409,0.0722249910741707,0.00503871567909383,8.22163203772458e-07,8.48430927854866e-05,0.00106674013458655
"Omaha-Council Bluffs, NE-IA",0.00317172203613029,0.00029725927800848,0.00437547085138775,0.00175023837425851,4.1504018808935e-05,3.68552023423349e-06,0.648661583075705,0.339237484961705,1.85581010776972e-05,0.00179304882414935,0.000649444958534187
"Oneonta, NY",0.00053717337179519,0.110200901221133,0.00559922785827383,0.120396242957967,0.020096282475139,0.0204884724841996,0.508284402269483,0.209312178699229,0.000568557779674634,9.63299945555226e-05,0.00442023088854945
"Ontario, OR-ID",0.00170276527616247,0.0545853120845828,0.00203631035693081,0.718210121295926,0.00022120001435927,0.000329089653218967,0.163624140392772,0.0442573466556127,0.0139741634205939,0.000318149533528524,0.000741401316312546
"Opelousas, LA",0.000132668545788062,0.00243702861627077,0.0145060752441021,0.0593964005993732,0.00041999361606918,1.29912223648222e-10,0.000558987889011898,0.00177212209545771,0.920412144767303,0.000221284367575544,0.00014329412913653
"Orangeburg, SC",0.00281367213515267,0.0363486523856771,0.0103909316612599,0.340104665320067,7.10026855275142e-06,1.02773158473795e-05,0.000954162022376923,0.00240346378671103,0.606668309083565,2.01933347194738e-05,0.000278572686070646
"Orlando-Kissimmee-Sanford, FL",0.00130205271634501,0.00083200942488744,0.00256222196621931,0.0227668093746025,1.37876214539189e-05,0.000114792645613067,0.942060370151113,0.00425050855508226,0.00020051026738015,0.024291315104747,0.00160562217255663
"Oshkosh-Neeh, WI",0.000284088855451218,0.000726518566750215,0.00541726929121696,0.00169740895862605,0.00449584175678555,7.7427530393667e-06,0.389651723920492,0.595077897522109,1.51234771816823e-05,0.000187784661380773,0.00243860023696744
"Oskaloosa, IA",0.000411359388147276,0.14079270658002,0.00469093502404758,0.103016263637182,0.0498377045162437,0.000640771883935304,0.163043661813013,0.53513553587614,0.00134943875703388,3.0134245732599e-05,0.00105148827850482
"Othello, WA",0.00906716659445792,0.568979433026691,0.0301645911175654,0.0242590024119158,0.0168066198553193,3.83736843667655e-07,0.0661741071907068,0.264829952910481,0.0153117060038302,0.0044031987969966,3.83835519241347e-06
"Ottawa, KS",0.00111400931378803,0.0517071135925767,0.00510364038416726,0.00480274857347914,0.00278989339331115,6.42528123422442e-06,0.0042045148096533,0.929508327499763,0.000735302459349078,1.03144617287816e-06,2.69932465056136e-05
"Ottawa-Peru, IL",0.000510041014286845,0.144421493239837,0.00878124286503443,0.0074500929243959,0.0314987030636331,8.87674629418984e-06,0.0037423958840848,0.801907756272006,0.00163401243807788,9.53688348832272e-07,4.44318640008743e-05
"Ottumwa, IA",0.00124150237394694,0.118419739505768,0.00333873480384681,0.160341327784244,0.00537077900550244,0.000119951460435615,0.0997841124464836,0.607323344261064,0.00369805120737328,3.34595087669057e-05,0.000328997642567588
"Owatonna, MN",0.000284763513036784,1.83884010287449e-05,0.0120082207657952,5.39614893897881e-06,0.000679339091023276,2.87235276261354e-09,0.0207601294822347,0.966070971802761,6.452077092808e-07,4.03281912645189e-05,0.000131814523854966
"Owensboro, KY",0.00193633111914036,0.335543957422085,0.00419645733442225,0.156098322350051,0.00310761308442813,0.000583578523500867,0.0286976193822087,0.463213970514968,0.00644089346927511,6.47131961314714e-06,0.000174785480307511
"Owosso, MI",1.08450720693556e-07,0.000509700447093219,0.00989634696566289,3.71637523233064e-08,0.989535910015674,2.98002148086618e-10,5.18064234106086e-06,5.06034065181979e-05,8.2870976372617e-07,1.14636543182926e-06,1.37535039636869e-07
"Oxford, MS",9.90201594284405e-08,4.27623021067598e-12,0.00822965951977483,8.99580689052386e-09,7.58063425963639e-11,2.74038769225827e-10,3.60219408857597e-07,5.84143208181555e-08,1.20516457105351e-07,2.99276465884865e-08,0.991769663032304
"Oxford, NC",0.0150122931659469,0.70670321908862,0.00404676690498231,0.0578892309417495,0.000208382900856289,0.0108815008993549,0.113678708938483,0.0900187313222777,0.00130444134023831,0.000240718458540585,1.60060389507031e-05
"Oxnard-Thousand Oaks-Ventura, CA",0.00192169894404048,8.87924429423887e-07,0.013208969466427,2.18018820958013e-08,1.8128888786111e-08,2.41054684809449e-07,0.0344406319481186,1.38102044044036e-05,4.84669651553704e-09,0.950412296475956,1.41920447167871e-06
"Ozark, AL",0.00546286205047101,0.264537401824988,0.0038182868938175,0.617418794885968,6.74846030831813e-05,0.00489495274141785,0.0635767307648589,0.0139118906979327,0.0258254560627078,0.000256162202052402,0.000229977272702136
"Paducah, KY-IL",0.000364781922512646,0.33592963318308,0.00554508961574573,0.384374319413244,0.0474859506484095,5.0845579177696e-06,0.0246531675007119,0.138386986472413,0.0630351758943188,5.35890854298277e-05,0.000166221706216675
"Pahrump, NV",0.724607961106192,0.000966126808186195,0.273351767029714,1.53141232181492e-06,4.75115847769055e-11,2.68556593003041e-05,3.87736390000957e-07,0.000710165561744467,0.000334732282134684,2.47441838204666e-08,4.47612321205094e-07
"Palatka, FL",0.000872849964751459,0.0565369530107286,0.0229601397275249,0.0536749067081009,3.64005136635754e-05,5.47389321580931e-07,0.000156337743202183,0.000219740696182033,0.865459287817925,5.33214740469295e-05,2.95149545526591e-05
"Palestine, TX",0.045594580275182,0.0724249312445078,0.0271722093940712,0.124411175236174,1.8206913669617e-05,4.70810391437089e-06,0.00316586685052262,0.593996466884004,0.133074198109998,6.03361257067136e-06,0.000131623375386263
"Palm Bay-Melbourne-Titusville, FL",0.0022990771377194,0.0314852663629349,0.00182349478145718,0.106764658653889,0.000145176471662153,0.00391130362224409,0.824658761209604,0.0253771964541246,0.000523108392468531,0.00258864050747225,0.000423316406423225
"Pampa, TX",0.934312716434515,0.000706468546008432,0.0203132909417167,0.000100839873692813,1.63602787539001e-09,3.34426848374119e-07,0.00136204380556493,0.0428370271267642,0.000226127151434451,0.000140476076640506,6.73980786323234e-07
"Panama City, FL",0.0100844854136875,0.0466905301232533,0.00414241642310044,0.508736411602969,2.3067510711932e-05,0.0113519745901906,0.358411901057961,0.0528222169275166,0.00532183813795579,0.000509613753743632,0.00190554445891066
"Paris, TN",0.000774061843946267,0.865043368429818,0.00309692106564152,0.085985017944554,0.00412733680816259,3.9569682858409e-05,0.009791302852225,0.01175534286716,0.0192618871904006,0.000119781919843208,5.40939539016423e-06
"Paris, TX",0.000214495903760307,0.0838605967484443,0.00481394347317886,0.669250462063305,0.0046567596543287,3.672286527572e-06,0.00745593215537063,0.0238120948544898,0.205246133390016,2.40168926823956e-05,0.000661892577895958
"Parkersburg-Vienna, WV",0.00011017908089448,0.847983210027841,0.0147227796683309,0.00585139959454098,0.108743781859509,3.76830968630671e-05,0.000437119625399327,0.0147525054926441,0.00734737796827147,1.04112024663669e-06,1.29224654590977e-05
"Payson, AZ",0.790873279391522,7.68632426902939e-05,0.149305516488687,2.31558106423374e-06,3.3567039188848e-11,7.20769888725971e-08,0.000280337243943607,1.63309278064621e-05,0.000123917982963864,0.0593212332641484,1.33766618260151e-07
"Pensacola-Ferry Pass-Brent, FL",0.0153159671330701,0.0251751022280011,0.00324618086201367,0.140347591382138,1.83722221281155e-05,0.0022842680053338,0.712419581840582,0.0978776663307578,0.00110631219622137,0.00173064737398722,0.000478310425767092
"Peoria, IL",0.000320826057669593,0.00415181111879678,0.00750627271841769,0.00591479191116321,0.0264578842784932,9.75901910313596e-08,0.120646325463892,0.834041401720845,0.000391397900336843,0.000255628923342275,0.000313562316852412
"Peru, IN",9.4513668439737e-05,0.553945416488282,0.0228332009485612,0.00431456420098224,0.360157371187542,0.000151593426556968,0.00109095396411407,0.055086582314559,0.00224978336336297,6.30439542751499e-07,7.53899980563377e-05
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1.0889379777984e-05,2.99318057993077e-08,0.00323223599074079,6.34844422077764e-08,8.90029529594614e-07,1.48701548744981e-12,0.00929519306049795,5.53135703449183e-06,7.02500500721103e-08,0.987449881637396,5.21487723769765e-06
"Phoenix-Mesa-Scottsdale, AZ",0.00911510809340994,2.76535139955732e-09,0.0100665598478575,1.84299676345493e-09,1.56116145405336e-12,3.43305249022719e-11,0.00138457743743526,1.62847572471395e-06,8.2247295747953e-09,0.979431785660153,3.27616450005446e-07
"Picayune, MS",0.00196719206647977,0.94868561962678,0.00672397402225412,0.0187191143698612,0.000376637921383594,0.0107823052126756,0.00223992646994956,0.00656659835765599,0.00392051896421222,5.46510099383569e-06,1.26478877544458e-05
"Pine Bluff, AR",0.000637784288313035,0.00270267039357527,0.0216514372606233,0.0105857071910746,1.81452861782014e-06,6.91973886984547e-09,3.72363831388876e-06,0.000964780640795284,0.963389628917241,1.3554276758594e-07,6.23106789390402e-05
"Pinehurst-Southern Pines, NC",0.00136403557745232,0.0237662345009904,0.00146188355951598,0.027526809712369,0.00039611840189341,0.00304703654601868,0.89592200917184,0.0445688893279719,9.01648007526381e-05,0.00163739340402345,0.000219424997172619
"Pittsburg, KS",0.00059084576834821,0.000288046569607274,0.0951089993776141,0.0413025283196269,0.000279125398312676,8.30854941343129e-07,0.00493354753421509,0.324323111914303,0.0248832537618661,1.77542897452646e-06,0.508287935072191
"Pittsburgh, PA",0.000137289812194051,0.000174568780513587,0.0129847676506833,5.88571448479378e-05,0.00464228513923281,1.01756689715639e-08,0.505352349438827,0.00411678998214783,5.9786522979969e-06,0.472482258507474,4.48447161117054e-05
"Pittsfield, MA",0.000598602372042541,0.00178818018293152,0.00150645468342037,0.00230648499832514,0.000148762840148944,8.71833937987319e-05,0.966754575579162,0.00758796218644766,1.28262518895377e-05,0.0191031576472895,0.000105809864544184
"Plainview, TX",0.986905395363049,3.54390516233764e-06,0.0108485168994912,1.5031999752115e-07,5.6162061961628e-13,3.48121306848695e-08,2.11965225151084e-05,0.00221435040399574,1.49840557487947e-06,5.25893740789922e-06,5.44301138120026e-08
"Platteville, WI",0.00169056539030499,0.00120673375649679,0.0105270343072659,0.000374789955080921,3.76896883617329e-05,9.50838306073582e-06,0.000708702580051535,0.985027704276857,8.56907538860526e-05,3.77946253282719e-08,0.000331543114008935
"Plattsburgh, NY",0.000673916405672615,0.182045057058586,0.00489581644932881,0.105704795888159,0.0214578775179244,0.0181776894608896,0.394855614994985,0.269753636582307,0.00056402473531212,7.05071922485424e-05,0.00180106371458667
"Plymouth, IN",0.00010408035004734,0.0678583944992917,0.00855359305582126,0.000880942015221151,0.437698655874263,5.4376958502158e-06,0.011401811524199,0.47336806887957,9.16884269119197e-05,5.51253477439917e-06,3.18151440499508e-05
"Pocatello, ID",0.00116448047867843,0.00194754966451131,0.0119090770373466,0.000593400909978337,3.18254249832374e-06,0.961231584084009,0.0192060192859991,0.000649068409535323,1.06915307408866e-05,3.6143101202159e-05,0.00324880295550061
"Point Pleasant, WV-OH",0.00024901510787828,0.529362511102782,0.392504260566897,0.000231725600287829,0.0550120567092394,3.60645969711502e-06,8.69191033686156e-06,0.00405186478260694,0.0185667228297908,1.4795072849126e-07,9.39697975479272e-06
"Ponca City, OK",0.204194178474682,0.0310355504894446,0.0254182563885637,0.130130310685214,4.20868999145377e-06,4.85931432371401e-06,0.0806371382108964,0.490770705957031,0.0365109282965557,0.00118135022655635,0.000112513266741183
"Pontiac, IL",0.000118716592827671,0.0121663996820682,0.0141985649679644,0.00132436540217284,0.173518998612434,8.67031355159210e-09,0.00378053962756483,0.793888727523833,0.000952987255979029,6.35679540824752e-06,4.4334869434549e-05
