GEOID,ME,MELSAD,z_AQI,z_Education,z_Poverty,z_Gini,z_Stability,z_SevHous,z_PoorH2OQual,z_AvgLandCOver,z_PoorHealth,z_Water,z_Black,z_Asian,z_Hispanic,z_GHG,z_Unemploy,z_Food,z_Crime,z_Female
45860,"Torrington, CT","Torrington, CT Micro Area",0.36,1.38,-1.65,-0.45,1.35,0.14,0.17,0.44,-1.35,0.09,1.027494241,-0.577147874,-0.013393914,-0.94,-0.33,-1.21,-1.12,0.102688315
45900,"Traverse City, MI","Traverse City, MI Micro Area",0.44,1.04,-1.10,-0.26,0.37,-0.21,2.55,0.04,-1.29,0.12,-0.831686379,-0.939630766,-0.715853286,-0.34,-0.42,-1.01,-0.56,-0.136195497
45940,"Trenton, NJ","Trenton, NJ Metro Area",-0.63,2.13,-0.98,1.37,0.37,0.97,0.60,-0.55,-0.47,0.12,-0.242774750,0.348252209,-0.779163678,0.04,0.38,-0.80,0.37,0.262949525
45980,"Troy, AL","Troy, AL Micro Area",0.24,0.20,1.27,2.04,0.53,-0.02,-0.62,0.62,1.37,-0.02,-0.397869933,0.197425079,0.960928855,0.61,0.79,2.03,1.42,-1.502040064
46020,"Truckee-Grass Valley, CA","Truckee-Grass Valley, CA Micro Area",-1.42,1.47,-0.86,0.29,0.62,1.65,-0.68,1.19,-1.35,0.52,0.912389785,-0.471016664,-0.000531053,1.18,0.44,-0.23,-0.24,-0.507155085
46060,"Tucson, AZ","Tucson, AZ Metro Area",-1.64,0.99,0.07,0.58,-1.41,1.18,-0.99,1.47,-0.38,1.98,0.506936085,-0.349252191,-0.181513578,-0.84,0.60,0.04,0.89,-0.037679388
46100,"Tullahoma-Manchester, TN","Tullahoma-Manchester, TN Micro Area",-0.18,-0.38,-0.48,0.33,0.16,-0.51,-0.26,0.31,0.49,-0.63,0.065059384,-0.512838353,-0.882981370,0.04,-0.02,-0.45,0.54,-0.642988435
46140,"Tulsa, OK","Tulsa, OK Metro Area",-1.40,0.45,-0.47,0.40,-0.41,-0.29,-0.09,0.02,0.17,0.47,-0.084610227,-0.693325314,-0.540946224,0.26,-0.52,0.53,1.40,-0.546737430
46180,"Tupelo, MS","Tupelo, MS Micro Area",1.18,-0.36,-0.06,0.10,-0.10,-0.09,-0.51,0.62,0.81,-0.57,-0.077639855,-0.821353342,-0.831565406,1.40,-0.21,0.49,-1.61,-0.044522268
46220,"Tuscaloosa, AL","Tuscaloosa, AL Metro Area",-0.70,0.51,0.09,0.41,-0.41,0.57,-0.64,0.51,0.39,-0.72,-0.088376627,0.269409397,-0.407394317,0.04,0.02,1.13,0.34,0.281196565
46300,"Twin Falls, ID","Twin Falls, ID Micro Area",0.96,-0.58,-0.45,-1.28,-0.17,-0.05,-0.23,1.20,-0.27,-0.52,1.954477516,-1.162831653,-0.743129900,-0.28,-1.12,-0.57,-0.32,-1.223786571
46340,"Tyler, TX","Tyler, TX Metro Area",0.81,0.26,-0.23,0.39,-0.01,0.54,-0.66,0.10,0.31,-0.55,-0.400856334,-0.115515944,-0.801598402,-0.09,-0.35,1.43,0.15,-0.068271657
46380,"Ukiah, CA","Ukiah, CA Micro Area",0.28,0.21,0.19,1.29,0.02,3.01,0.55,1.08,-0.08,0.01,0.180568206,-0.563698188,-0.670810910,-0.77,1.25,0.15,1.84,0.232447149
46460,"Union City, TN-KY","Union City, TN-KY Micro Area",-0.18,-0.85,0.83,0.17,0.44,-0.51,0.61,-0.48,0.51,-0.63,-0.364070486,-1.384708059,-0.041825423,-0.22,1.19,0.89,0.40,0.919077439
46500,"Urbana, OH","Urbana, OH Micro Area",-0.13,-0.78,-1.01,-2.26,-0.17,-1.13,3.19,-1.58,-0.64,-0.73,-1.051831864,1.667970996,-0.759484181,-0.27,-0.92,-0.53,-1.13,1.423236879
46540,"Utica-Rome, NY","Utica-Rome, NY Metro Area",0.73,0.03,-0.24,-0.23,0.69,-0.19,0.36,0.36,-0.46,-0.47,-0.525397790,-0.837957205,-0.600955680,-0.53,-0.11,-0.52,-0.22,0.137882993
46620,"Uvalde, TX","Uvalde, TX Micro Area",-0.05,-0.90,0.01,-0.52,0.58,0.24,-0.88,0.95,0.62,1.55,-3.193522460,1.445082405,0.078260797,-0.36,-0.44,-1.38,-0.23,-0.682766568
46660,"Valdosta, GA","Valdosta, GA Metro Area",-0.11,-0.05,1.10,1.45,-0.76,1.10,0.17,0.41,0.37,0.06,-0.117039263,-0.553986799,0.244932096,-0.36,1.55,1.37,0.00,-0.188592681
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA Metro Area",-0.72,0.30,-0.95,-0.93,-0.13,1.64,-0.54,-0.48,0.18,0.52,0.045997605,-0.465882196,-0.345099911,-0.75,0.91,-0.07,0.93,1.037767708
46740,"Valley, AL","Valley, AL Micro Area",0.24,-1.10,0.15,0.14,0.83,0.18,-0.55,0.40,4.10,-0.56,-0.263379546,0.722185345,-1.659070041,0.04,-0.04,1.51,1.22,-1.258078176
46780,"Van Wert, OH","Van Wert, OH Micro Area",-0.13,-0.75,-0.77,-1.25,0.65,-1.66,2.89,-1.60,0.08,-0.82,-0.290722134,0.118134233,-0.130792286,0.20,-0.67,-0.70,-0.95,-1.800794646
46820,"Vermillion, SD","Vermillion, SD Micro Area",0.76,3.02,1.03,1.68,-4.83,1.65,-0.52,-1.65,-2.09,0.39,0.998107018,0.228041905,-0.191826977,-0.07,-0.53,0.72,-0.36,NA
46860,"Vernal, UT","Vernal, UT Micro Area",-1.42,-0.99,-0.93,-0.85,0.39,-0.57,-0.68,1.80,-0.18,-0.55,NA,1.899132832,-0.286536041,-0.16,-0.78,0.40,-1.02,-2.583266545
46980,"Vicksburg, MS","Vicksburg, MS Micro Area",0.89,-0.07,1.39,0.52,1.54,0.37,-0.19,-0.48,0.54,-0.51,0.372830197,0.119896145,3.323110943,-0.31,0.50,2.68,0.14,2.030104570
47020,"Victoria, TX","Victoria, TX Metro Area",1.08,-0.41,-0.44,0.02,-0.29,-0.12,-0.78,-0.77,0.82,0.77,-0.175094366,0.582159369,-0.394169308,0.68,-0.68,-0.27,0.56,0.064899644
47080,"Vidalia, GA","Vidalia, GA Micro Area",-0.24,-0.82,0.80,1.72,-0.08,0.36,-0.20,0.62,-0.34,0.24,-0.506172067,-1.468951150,-1.245139086,-0.48,0.74,1.05,0.05,-0.596567539
47180,"Vincennes, IN","Vincennes, IN Micro Area",0.80,-0.78,-0.33,-0.96,-0.76,-1.01,0.72,-1.08,0.70,-0.76,-0.751876644,-0.367262818,-1.458851809,-0.02,-0.86,-0.04,-1.10,-0.078391758
47220,"Vineland-Bridgeton, NJ","Vineland-Bridgeton, NJ Metro Area",0.74,-0.98,0.15,-0.13,0.74,1.79,0.50,-0.21,1.52,0.23,-0.235127093,0.344645052,-0.441353915,-0.74,0.84,-0.29,1.15,3.510264377
47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0.10,0.90,-0.84,-0.64,-0.78,0.64,0.33,0.40,-0.69,0.44,0.166260780,-0.469049012,0.360432470,-0.66,-0.12,-0.17,0.12,-0.064649619
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA Metro Area",-4.25,-1.05,1.39,0.43,0.51,3.13,-0.95,0.33,1.55,1.17,0.773150213,-0.042892005,-0.388326036,-0.81,1.11,-0.26,0.41,0.690714623
47340,"Wabash, IN","Wabash, IN Micro Area",0.82,-0.49,-0.68,-1.68,-0.15,-1.14,0.32,-1.48,-0.08,-0.80,-0.846175552,1.524060157,0.284543364,0.62,-0.63,-0.50,-1.42,-1.333911558
47380,"Waco, TX","Waco, TX Metro Area",0.32,-0.10,0.28,0.74,-1.11,0.82,-0.57,-0.36,0.54,-0.09,-0.192685666,0.145824510,-0.603703139,-0.13,-0.74,1.38,0.54,0.104239970
47420,"Wahpeton, ND-MN","Wahpeton, ND-MN Micro Area",0.73,-0.14,-1.22,-1.57,0.41,-1.77,-0.14,-1.36,-1.56,0.47,-0.824397654,NA,-1.867341018,0.59,-1.86,-1.90,-1.03,1.525200304
47460,"Walla Walla, WA","Walla Walla, WA Metro Area",0.77,0.68,-0.51,0.08,-1.16,0.29,-0.73,0.56,-0.18,-0.13,-0.766597732,-0.433451762,-0.568445016,-0.47,-0.38,-0.58,-0.45,-0.926088255
47540,"Wapakoneta, OH","Wapakoneta, OH Micro Area",-0.13,-0.51,-1.32,-1.99,0.79,-1.22,1.77,-1.58,-0.40,-0.84,0.103682583,0.258831622,0.838246160,0.13,-1.33,-0.94,-1.38,-1.177002998
47580,"Warner Robins, GA","Warner Robins, GA Metro Area",-0.24,0.10,-0.09,-0.41,-0.27,-0.05,-0.41,0.62,-0.43,-0.07,0.585852869,-0.613702876,0.619249744,-0.55,0.49,0.57,0.50,-1.883616044
47620,"Warren, PA","Warren, PA Micro Area",0.66,-0.46,-0.66,-0.62,1.44,-1.27,-0.39,0.22,0.05,-0.51,1.165514213,1.024928448,1.738044863,-0.21,-0.67,-0.70,-0.68,-0.765382859
47660,"Warrensburg, MO","Warrensburg, MO Micro Area",0.44,0.63,-0.24,-1.71,-2.93,-0.11,-0.50,-1.41,-0.46,-0.59,0.483062742,-0.377537350,2.026291129,-0.40,-0.12,0.37,-0.65,-0.030284046
47700,"Warsaw, IN","Warsaw, IN Micro Area",0.01,-0.07,-0.99,-1.14,-0.20,-1.13,1.16,-1.48,0.25,-0.79,-0.471407950,0.056495894,-0.601761723,0.25,-0.86,-1.00,-0.82,-0.843248725
47780,"Washington, IN","Washington, IN Micro Area",1.10,-1.00,-0.72,-1.05,0.81,-0.90,1.41,-0.60,1.52,-0.76,0.336114086,-0.551579381,-0.376211407,2.96,-0.25,-0.59,-0.81,-0.117263368
47820,"Washington, NC","Washington, NC Micro Area",1.52,-0.38,0.19,0.58,2.19,-0.15,-0.51,0.19,0.55,0.65,-0.434373537,NA,-1.301074769,-0.78,-0.79,0.61,-0.06,0.916159052
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",-2.38,3.09,-1.42,-0.41,-0.10,0.25,0.45,0.21,-1.08,-0.15,0.428675100,-0.425747813,-0.161852850,-0.66,0.87,-1.62,0.05,0.174315367
47920,"Washington Court House, OH","Washington Court House, OH Micro Area",0.84,-0.82,-0.02,-0.43,0.09,0.14,2.88,-1.58,2.05,-0.79,-0.239175298,1.735800296,0.419760298,-0.63,-0.62,0.29,-0.51,-0.068636076
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area",-1.29,0.55,-0.57,-0.14,-0.48,-0.47,-0.58,-1.67,-0.91,-0.60,-0.931220951,-0.262619598,-0.214895860,-0.17,-0.72,-0.20,0.85,-0.198327008
47980,"Watertown, SD","Watertown, SD Micro Area",0.70,-0.15,-0.92,-0.55,-0.50,-0.97,-0.22,-1.63,-1.05,0.68,-1.172809484,0.193945877,-0.115890965,0.54,-1.76,-0.89,-0.12,-0.473283699
48020,"Watertown-Fort Atkinson, WI","Watertown-Fort Atkinson, WI Micro Area",0.44,0.11,-1.20,-1.72,0.23,-0.79,-0.22,-1.56,-1.27,-0.68,-0.943757348,-0.274318594,-1.237662883,0.13,-1.07,-1.35,-0.89,1.081239044
48060,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY Metro Area",1.15,-0.18,-0.45,-1.16,-1.65,-0.15,0.28,0.37,-0.44,-0.80,0.546751482,0.897369973,0.787072560,-0.45,0.65,-0.26,-0.53,-0.529697181
48100,"Wauchula, FL","Wauchula, FL Micro Area",0.60,-1.42,1.00,0.73,1.61,1.02,-0.43,0.21,0.55,0.62,0.833068942,1.893516763,-0.686150759,-0.64,1.36,-0.29,-0.22,NA
48140,"Wausau, WI","Wausau, WI Metro Area",0.92,0.18,-1.13,-0.46,0.69,-0.75,-0.67,-0.81,-0.27,-0.12,0.391193736,-1.058594161,-1.247800001,0.61,-1.04,-1.19,-1.07,0.831509685
48180,"Waycross, GA","Waycross, GA Micro Area",-0.24,-1.12,0.85,0.62,0.37,0.57,0.14,0.21,0.53,0.09,-0.005854162,1.102489310,0.382571509,-0.46,-0.36,0.79,0.72,-1.384713260
48220,"Weatherford, OK","Weatherford, OK Micro Area",1.49,0.41,-0.30,-0.26,-1.16,0.36,-0.14,-0.59,-0.18,2.67,-0.612824369,-1.519885186,-1.210809171,-0.43,-1.51,0.07,-0.86,0.999366586
48260,"Weirton-Steubenville, WV-OH","Weirton-Steubenville, WV-OH Metro Area",-2.20,-0.73,-0.32,-0.61,0.60,-1.08,1.42,0.19,1.03,-0.64,0.297212958,0.492167565,0.995415075,0.35,-0.20,0.27,-1.02,-0.314766980
48300,"Wenatchee, WA","Wenatchee, WA Metro Area",0.08,0.06,-0.71,-0.76,0.65,0.54,-0.86,0.78,-0.14,-0.21,-1.249824181,-0.106912196,-0.783547541,-0.62,-0.51,-1.24,-0.98,-0.635135899
48460,"West Plains, MO","West Plains, MO Micro Area",0.44,-0.86,0.76,0.36,0.18,0.24,-0.78,0.14,0.83,-0.77,-1.997512765,3.421502628,1.719366448,-0.28,-0.31,0.72,-0.25,1.576452228
48540,"Wheeling, WV-OH","Wheeling, WV-OH Metro Area",-1.36,-0.27,-0.53,0.41,1.23,-1.55,1.87,0.19,0.10,-0.66,-1.028471509,1.068814453,0.183964931,-0.07,-0.34,0.05,0.07,-0.270590094
48580,"Whitewater-Elkhorn, WI","Whitewater-Elkhorn, WI Micro Area",0.51,0.64,-0.81,-0.73,-0.34,0.50,-0.22,-1.56,-0.47,-0.67,-0.474691858,-0.166451289,-1.024042721,-0.17,-0.42,-1.27,-1.23,0.201974733
48620,"Wichita, KS","Wichita, KS Metro Area",0.45,0.81,-0.59,-0.27,-0.01,-0.59,-0.01,-0.09,-0.66,0.49,-0.290749146,-0.879893284,-0.411158837,0.37,-0.88,-0.06,1.75,-0.621477298
48660,"Wichita Falls, TX","Wichita Falls, TX Metro Area",-0.05,-0.10,0.03,0.12,-1.04,-0.16,-0.68,-0.04,0.47,1.48,-0.155239269,-0.343980309,-0.291264045,0.28,-0.67,1.33,0.24,0.059292574
48700,"Williamsport, PA","Williamsport, PA Metro Area",1.03,-0.10,-0.57,-0.87,0.27,-0.37,-0.16,0.70,-0.38,-0.32,-1.099309088,-0.145791587,1.622465730,-0.50,-0.10,-0.12,-0.53,-0.909368384
48780,"Williston, ND","Williston, ND Micro Area",0.23,-0.04,-1.32,-0.25,-1.37,-0.61,-0.73,0.33,-1.05,2.03,-0.788899849,1.975384946,-0.188192626,1.61,-2.05,-1.90,0.36,-0.399383921
48820,"Willmar, MN","Willmar, MN Micro Area",0.82,-0.04,-0.98,-0.77,0.37,-0.68,-0.12,-1.24,-1.13,0.18,-1.824827006,-1.404653641,-1.093950296,0.10,-1.39,-1.57,-0.74,0.080475554
48900,"Wilmington, NC","Wilmington, NC Metro Area",0.59,1.51,-0.05,1.15,-0.57,0.98,-0.27,0.19,-0.26,0.19,-0.586140888,-0.460156444,-0.790004192,-0.67,0.20,0.37,0.42,0.569464962
48940,"Wilmington, OH","Wilmington, OH Micro Area",0.18,-0.62,-0.47,-0.44,0.25,-0.47,2.88,-1.58,1.03,-0.79,1.098159194,-1.404251646,-1.101250325,-1.05,-0.37,0.18,-1.25,-0.151044521
48980,"Wilson, NC","Wilson, NC Micro Area",0.00,-0.47,0.41,0.02,0.93,0.89,-0.54,0.51,-0.10,0.22,-0.141864192,0.819639883,-1.267091521,0.34,0.29,1.87,0.52,1.873807013
49020,"Winchester, VA-WV","Winchester, VA-WV Metro Area",0.20,0.34,-1.33,-1.14,0.60,-0.47,0.25,0.18,0.05,-0.47,0.233719398,0.251319478,-0.213402954,-0.40,-0.80,-1.58,-0.80,0.155955852
49080,"Winnemucca, NV","Winnemucca, NV Micro Area",-0.17,-0.89,-1.30,-2.96,-0.27,-0.66,-0.73,1.85,-0.36,0.02,3.633773412,-1.578195157,-0.040076983,-0.28,0.06,-1.41,0.10,-1.159635818
49100,"Winona, MN","Winona, MN Micro Area",1.02,0.76,-0.50,-0.57,-1.13,0.07,-0.48,-0.98,-1.37,-0.36,-1.176955974,-1.236280637,-0.419307574,-0.08,-0.71,-1.00,-1.18,0.893563553
49180,"Winston-Salem, NC","Winston-Salem, NC Metro Area",-1.26,0.38,-0.08,0.71,0.30,0.05,-0.46,0.74,0.03,-0.11,0.193626759,-0.134922522,-0.836266133,-0.32,0.34,0.18,0.55,0.779671543
49220,"Wisconsin Rapids-Marshfield, WI","Wisconsin Rapids-Marshfield, WI Micro Area",0.39,-0.21,-1.01,-0.83,0.58,-1.06,-0.66,-0.81,-0.98,-0.22,0.098505846,-0.248917409,-0.158660953,-0.05,-0.71,-1.05,-1.52,1.006249861
49260,"Woodward, OK","Woodward, OK Micro Area",-0.09,-0.35,-0.92,-0.61,-0.78,-1.06,-0.15,0.51,-0.23,2.43,0.438616472,NA,-1.257408757,3.15,-1.22,-0.15,-0.42,-0.801825745
49300,"Wooster, OH","Wooster, OH Micro Area",-0.13,-0.22,-0.72,-1.14,0.30,-0.40,2.73,-1.14,-0.88,-0.52,-0.152898630,0.188098729,1.563764882,-0.36,-1.23,-0.53,-1.05,-0.868508829
49340,"Worcester, MA-CT","Worcester, MA-CT Metro Area",0.23,1.27,-1.01,-0.13,0.74,0.30,1.04,0.44,-0.84,-0.17,-0.030861082,-0.321964276,-0.622783668,-0.82,-0.24,-1.33,0.41,-0.122083871
49420,"Yakima, WA","Yakima, WA Metro Area",-0.81,-0.81,0.18,-0.38,0.20,1.46,-0.80,0.95,1.03,-0.05,0.161782303,0.457133312,-0.621131148,-0.75,0.28,-1.21,-0.20,0.210659722
49460,"Yankton, SD","Yankton, SD Micro Area",0.76,0.52,-0.71,1.34,-0.41,-0.88,-0.45,-1.65,-0.94,0.97,-1.245841103,-0.393250532,-1.145353750,0.02,-1.75,-0.70,-0.10,2.342188015
49620,"York-Hanover, PA","York-Hanover, PA Metro Area",-1.10,0.09,-1.13,-1.30,0.39,-0.53,-0.12,0.02,-0.68,-0.26,-0.213209956,-0.127883951,-0.612825875,3.44,-0.50,-1.02,-0.49,-0.146945196
49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area",-1.79,-0.19,-0.17,-0.06,0.81,-0.58,0.82,-1.14,0.02,-0.52,-0.489492984,0.234776018,-0.104175690,-0.37,0.01,0.43,-0.32,-0.462780550
49700,"Yuba City, CA","Yuba City, CA Metro Area",-2.00,-0.68,-0.05,-0.48,-0.38,1.90,-0.65,0.33,0.74,0.24,1.157539981,-0.800016251,-0.489190817,-1.03,1.56,0.42,0.39,-0.083140985
49740,"Yuma, AZ","Yuma, AZ Metro Area",-0.95,-0.99,0.28,-0.35,-0.71,1.05,-0.99,1.42,1.14,1.17,1.133257136,0.925994945,0.165816700,-0.80,1.81,0.59,0.12,-1.445359600
49780,"Zanesville, OH","Zanesville, OH Micro Area",-0.13,-0.83,-0.18,-0.56,-0.13,-0.44,2.73,-0.47,-0.14,-0.66,0.391187419,-0.234791138,3.659225509,0.04,0.00,0.42,-0.69,-1.339855284
49820,"Zapata, TX","Zapata, TX Micro Area",-0.05,-1.32,2.43,2.49,0.37,1.95,-0.89,0.12,2.05,-0.69,NA,NA,1.374119058,0.12,1.87,-0.86,-1.17,1.714551064
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
